timestamp,charleville_mall_total,charleville_mall_north,charleville_mall_south,clontarf_total,clontarf_west,clontarf_east,pebble_beach_total,pebble_beach_west,pebble_beach_east,drumcondra_inbound_total,drumcondra_inbound_west,drumcondra_inbound_east,drumcondra_outbound_total,drumcondra_outbound_east,drumcondra_outbound_west,griffith_clare_total,griffith_clare_south,griffith_clare_north,griffith_lane_total,griffith_lane_south,griffith_lane_north,grove_road_totem_total,grove_road_totem_out,grove_road_totem_in,north_strand_northbound,north_strand_southbound,richmond_inbound_total,richmond_inbound_south,richmond_inbound_north,richmond_outbound_total,richmond_outbound_north,richmond_outbound_south
2023-01-01 00:00:00,1.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,,2.0,0.0,2.0,8.0,0.0,8.0
2023-01-01 01:00:00,0.0,0.0,0.0,6.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,9.0,4.0,0.0,,0.0,0.0,0.0,6.0,0.0,6.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,0.0,,3.0,0.0,3.0,9.0,0.0,9.0
2023-01-01 03:00:00,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,0.0,,4.0,1.0,3.0,8.0,0.0,8.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,0.0,,4.0,0.0,4.0,4.0,0.0,4.0
2023-01-01 05:00:00,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,,3.0,0.0,3.0,9.0,0.0,9.0
2023-01-01 06:00:00,2.0,2.0,0.0,1.0,1.0,0.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,,7.0,0.0,7.0,3.0,0.0,3.0
2023-01-01 07:00:00,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,17.0,0.0,,2.0,0.0,2.0,4.0,0.0,4.0
2023-01-01 08:00:00,0.0,0.0,0.0,6.0,2.0,4.0,12.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,7.0,15.0,0.0,,7.0,0.0,7.0,8.0,1.0,7.0
2023-01-01 09:00:00,2.0,1.0,1.0,32.0,12.0,20.0,36.0,14.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,7.0,14.0,0.0,,16.0,0.0,16.0,7.0,0.0,7.0
2023-01-01 10:00:00,2.0,2.0,0.0,50.0,15.0,35.0,58.0,19.0,39.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,0.0,,11.0,0.0,11.0,12.0,0.0,12.0
2023-01-01 11:00:00,4.0,3.0,1.0,60.0,28.0,32.0,68.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,15.0,6.0,9.0,0.0,,18.0,0.0,18.0,10.0,0.0,10.0
2023-01-01 12:00:00,5.0,4.0,1.0,60.0,28.0,32.0,103.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0,4.0,0.0,30.0,16.0,14.0,0.0,,24.0,0.0,24.0,19.0,0.0,19.0
2023-01-01 13:00:00,4.0,3.0,1.0,65.0,33.0,32.0,74.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,35.0,12.0,23.0,0.0,,21.0,0.0,21.0,21.0,0.0,21.0
2023-01-01 14:00:00,6.0,2.0,4.0,58.0,27.0,31.0,76.0,41.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2.0,2.0,0.0,38.0,14.0,24.0,0.0,,24.0,0.0,24.0,16.0,0.0,16.0
2023-01-01 15:00:00,7.0,4.0,3.0,41.0,24.0,17.0,62.0,38.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,42.0,18.0,24.0,0.0,,36.0,1.0,35.0,27.0,0.0,27.0
2023-01-01 16:00:00,9.0,3.0,6.0,37.0,25.0,12.0,35.0,18.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,9.0,9.0,0.0,46.0,24.0,22.0,0.0,,33.0,1.0,32.0,30.0,0.0,30.0
2023-01-01 17:00:00,4.0,3.0,1.0,12.0,8.0,4.0,22.0,12.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,50.0,26.0,24.0,0.0,,42.0,1.0,41.0,38.0,0.0,38.0
2023-01-01 18:00:00,9.0,5.0,4.0,10.0,5.0,5.0,13.0,7.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,42.0,19.0,23.0,0.0,,47.0,0.0,47.0,40.0,0.0,40.0
2023-01-01 19:00:00,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,39.0,18.0,21.0,0.0,,24.0,0.0,24.0,36.0,2.0,34.0
2023-01-01 20:00:00,2.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,43.0,22.0,21.0,0.0,,38.0,0.0,38.0,37.0,0.0,37.0
2023-01-01 21:00:00,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,15.0,21.0,0.0,,34.0,1.0,33.0,25.0,0.0,25.0
2023-01-01 22:00:00,1.0,1.0,0.0,2.0,1.0,1.0,8.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,10.0,16.0,0.0,,24.0,0.0,24.0,19.0,0.0,19.0
2023-01-01 23:00:00,2.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,13.0,4.0,0.0,,10.0,0.0,10.0,12.0,0.0,12.0
2023-01-02 00:00:00,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,,5.0,0.0,5.0,9.0,0.0,9.0
2023-01-02 01:00:00,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0
2023-01-02 02:00:00,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,,1.0,0.0,1.0,2.0,0.0,2.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,0.0,,0.0,0.0,0.0,3.0,0.0,3.0
2023-01-02 06:00:00,2.0,1.0,1.0,2.0,2.0,0.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,6.0,19.0,0.0,,7.0,0.0,7.0,3.0,0.0,3.0
2023-01-02 07:00:00,4.0,4.0,0.0,4.0,3.0,1.0,7.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,17.0,0.0,,3.0,0.0,3.0,12.0,0.0,12.0
2023-01-02 08:00:00,4.0,3.0,1.0,22.0,8.0,14.0,24.0,10.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,13.0,27.0,0.0,,3.0,0.0,3.0,4.0,0.0,4.0
2023-01-02 09:00:00,4.0,2.0,2.0,71.0,26.0,45.0,96.0,39.0,57.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,10.0,33.0,0.0,,23.0,0.0,23.0,9.0,0.0,9.0
2023-01-02 10:00:00,3.0,2.0,1.0,113.0,44.0,69.0,120.0,46.0,74.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,47.0,10.0,37.0,0.0,,27.0,0.0,27.0,11.0,0.0,11.0
2023-01-02 11:00:00,10.0,6.0,4.0,136.0,55.0,81.0,154.0,58.0,96.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,41.0,19.0,22.0,0.0,,33.0,0.0,33.0,28.0,0.0,28.0
2023-01-02 12:00:00,12.0,6.0,6.0,164.0,69.0,95.0,186.0,82.0,104.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,55.0,25.0,30.0,0.0,,59.0,2.0,57.0,35.0,0.0,35.0
2023-01-02 13:00:00,9.0,5.0,4.0,173.0,91.0,82.0,190.0,91.0,99.0,4.0,3.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,72.0,34.0,38.0,0.0,,60.0,2.0,58.0,39.0,0.0,39.0
2023-01-02 14:00:00,15.0,12.0,3.0,145.0,75.0,70.0,173.0,94.0,79.0,3.0,3.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,66.0,23.0,43.0,0.0,,61.0,1.0,60.0,56.0,0.0,56.0
2023-01-02 15:00:00,7.0,4.0,3.0,103.0,67.0,36.0,143.0,77.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,8.0,8.0,0.0,99.0,48.0,51.0,0.0,,48.0,1.0,47.0,49.0,0.0,49.0
2023-01-02 16:00:00,5.0,2.0,3.0,67.0,42.0,25.0,81.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,79.0,35.0,44.0,0.0,,53.0,0.0,53.0,57.0,1.0,56.0
2023-01-02 17:00:00,10.0,3.0,7.0,19.0,12.0,7.0,35.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,89.0,37.0,52.0,0.0,,55.0,2.0,53.0,59.0,1.0,58.0
2023-01-02 18:00:00,8.0,5.0,3.0,18.0,10.0,8.0,16.0,10.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,74.0,32.0,42.0,0.0,,54.0,1.0,53.0,72.0,1.0,71.0
2023-01-02 19:00:00,7.0,5.0,2.0,8.0,2.0,6.0,12.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,68.0,39.0,29.0,0.0,,53.0,0.0,53.0,47.0,1.0,46.0
2023-01-02 20:00:00,4.0,1.0,3.0,12.0,3.0,9.0,16.0,7.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50.0,29.0,21.0,0.0,,41.0,0.0,41.0,55.0,0.0,55.0
2023-01-02 21:00:00,7.0,6.0,1.0,6.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,41.0,17.0,24.0,0.0,,39.0,0.0,39.0,44.0,0.0,44.0
2023-01-02 22:00:00,4.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,28.0,17.0,11.0,0.0,,17.0,0.0,17.0,26.0,0.0,26.0
2023-01-02 23:00:00,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,,6.0,0.0,6.0,15.0,0.0,15.0
2023-01-03 00:00:00,1.0,1.0,0.0,3.0,3.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,,7.0,0.0,7.0,12.0,0.0,12.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
2023-01-03 02:00:00,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,2.0
2023-01-03 03:00:00,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
2023-01-03 04:00:00,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0
2023-01-03 05:00:00,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,14.0,0.0,,7.0,0.0,7.0,2.0,0.0,2.0
2023-01-03 06:00:00,9.0,9.0,0.0,6.0,5.0,1.0,8.0,6.0,2.0,13.0,13.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,84.0,15.0,69.0,0.0,,14.0,0.0,14.0,6.0,0.0,6.0
2023-01-03 07:00:00,15.0,14.0,1.0,25.0,22.0,3.0,36.0,30.0,6.0,19.0,19.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,168.0,41.0,127.0,0.0,,41.0,1.0,40.0,14.0,0.0,14.0
2023-01-03 08:00:00,49.0,43.0,6.0,34.0,27.0,7.0,50.0,40.0,10.0,39.0,39.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,6.0,6.0,0.0,301.0,54.0,247.0,0.0,,93.0,1.0,92.0,32.0,0.0,32.0
2023-01-03 09:00:00,13.0,10.0,3.0,25.0,16.0,9.0,33.0,21.0,12.0,16.0,15.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,115.0,18.0,97.0,0.0,,62.0,0.0,62.0,18.0,0.0,18.0
2023-01-03 10:00:00,8.0,6.0,2.0,19.0,8.0,11.0,24.0,10.0,14.0,8.0,7.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,48.0,20.0,28.0,0.0,,28.0,0.0,28.0,17.0,0.0,17.0
2023-01-03 11:00:00,4.0,3.0,1.0,12.0,8.0,4.0,17.0,8.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,41.0,12.0,29.0,0.0,,39.0,0.0,39.0,31.0,0.0,31.0
2023-01-03 12:00:00,8.0,5.0,3.0,17.0,5.0,12.0,25.0,12.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,60.0,15.0,45.0,0.0,,55.0,0.0,55.0,51.0,0.0,51.0
2023-01-03 13:00:00,11.0,6.0,5.0,26.0,13.0,13.0,33.0,12.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,60.0,28.0,32.0,0.0,,63.0,1.0,62.0,53.0,0.0,53.0
2023-01-03 14:00:00,13.0,9.0,4.0,30.0,15.0,15.0,39.0,13.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,90.0,46.0,44.0,0.0,,54.0,0.0,54.0,38.0,0.0,38.0
2023-01-03 15:00:00,13.0,8.0,5.0,29.0,12.0,17.0,44.0,16.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,108.0,56.0,52.0,0.0,,65.0,0.0,65.0,63.0,0.0,63.0
2023-01-03 16:00:00,15.0,6.0,9.0,30.0,13.0,17.0,57.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,6.0,6.0,0.0,194.0,109.0,85.0,0.0,,52.0,0.0,52.0,114.0,2.0,112.0
2023-01-03 17:00:00,32.0,10.0,22.0,50.0,10.0,40.0,70.0,11.0,59.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,12.0,12.0,0.0,280.0,167.0,113.0,0.0,,63.0,0.0,63.0,154.0,0.0,154.0
2023-01-03 18:00:00,21.0,10.0,11.0,27.0,4.0,23.0,41.0,6.0,35.0,6.0,5.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,1.0,0.0,190.0,124.0,66.0,0.0,,87.0,0.0,87.0,111.0,0.0,111.0
2023-01-03 19:00:00,6.0,4.0,2.0,16.0,5.0,11.0,28.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,90.0,55.0,35.0,0.0,,87.0,1.0,86.0,77.0,0.0,77.0
2023-01-03 20:00:00,13.0,5.0,8.0,6.0,2.0,4.0,8.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,59.0,32.0,27.0,0.0,,61.0,0.0,61.0,61.0,0.0,61.0
2023-01-03 21:00:00,7.0,3.0,4.0,7.0,1.0,6.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,25.0,14.0,0.0,,37.0,0.0,37.0,47.0,0.0,47.0
2023-01-03 22:00:00,2.0,2.0,0.0,4.0,1.0,3.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,30.0,16.0,14.0,0.0,,15.0,0.0,15.0,23.0,0.0,23.0
2023-01-03 23:00:00,2.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,,11.0,0.0,11.0,16.0,0.0,16.0
2023-01-04 00:00:00,0.0,0.0,0.0,2.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,,8.0,0.0,8.0,11.0,0.0,11.0
2023-01-04 01:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,2.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,1.0,3.0,0.0,3.0
2023-01-04 03:00:00,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,,1.0,0.0,1.0,3.0,0.0,3.0
2023-01-04 04:00:00,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0
2023-01-04 05:00:00,2.0,2.0,0.0,5.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,4.0,20.0,0.0,,5.0,0.0,5.0,2.0,0.0,2.0
2023-01-04 06:00:00,10.0,8.0,2.0,9.0,5.0,4.0,8.0,4.0,4.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,92.0,18.0,74.0,0.0,,20.0,0.0,20.0,5.0,0.0,5.0
2023-01-04 07:00:00,24.0,23.0,1.0,20.0,14.0,6.0,32.0,21.0,11.0,21.0,21.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,9.0,9.0,0.0,189.0,42.0,147.0,0.0,,56.0,0.0,56.0,25.0,0.0,25.0
2023-01-04 08:00:00,65.0,57.0,8.0,31.0,25.0,6.0,56.0,45.0,11.0,43.0,43.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,17.0,17.0,0.0,356.0,59.0,297.0,0.0,,134.0,0.0,134.0,34.0,0.0,34.0
2023-01-04 09:00:00,31.0,28.0,3.0,16.0,9.0,7.0,29.0,17.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,10.0,10.0,0.0,145.0,32.0,113.0,0.0,,87.0,0.0,87.0,21.0,0.0,21.0
2023-01-04 10:00:00,19.0,17.0,2.0,24.0,10.0,14.0,31.0,9.0,22.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,75.0,22.0,53.0,0.0,,44.0,0.0,44.0,16.0,0.0,16.0
2023-01-04 11:00:00,8.0,6.0,2.0,39.0,15.0,24.0,37.0,11.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,55.0,17.0,38.0,0.0,,47.0,1.0,46.0,34.0,0.0,34.0
2023-01-04 12:00:00,7.0,5.0,2.0,43.0,23.0,20.0,51.0,25.0,26.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,5.0,5.0,0.0,65.0,25.0,40.0,0.0,,65.0,1.0,64.0,42.0,0.0,42.0
2023-01-04 13:00:00,9.0,7.0,2.0,36.0,21.0,15.0,48.0,19.0,29.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,5.0,0.0,85.0,33.0,52.0,0.0,,58.0,1.0,57.0,46.0,0.0,46.0
2023-01-04 14:00:00,11.0,5.0,6.0,41.0,19.0,22.0,32.0,11.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0,4.0,0.0,72.0,42.0,30.0,0.0,,58.0,1.0,57.0,46.0,0.0,46.0
2023-01-04 15:00:00,8.0,2.0,6.0,18.0,6.0,12.0,32.0,15.0,17.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,6.0,6.0,0.0,92.0,52.0,40.0,0.0,,52.0,1.0,51.0,58.0,1.0,57.0
2023-01-04 16:00:00,27.0,7.0,20.0,37.0,15.0,22.0,49.0,15.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,2.0,2.0,0.0,194.0,108.0,86.0,0.0,,49.0,0.0,49.0,105.0,0.0,105.0
2023-01-04 17:00:00,35.0,8.0,27.0,50.0,10.0,40.0,81.0,16.0,65.0,3.0,3.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,290.0,191.0,99.0,0.0,,79.0,0.0,79.0,161.0,1.0,160.0
2023-01-04 18:00:00,13.0,6.0,7.0,42.0,8.0,34.0,60.0,8.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,225.0,124.0,101.0,0.0,,81.0,0.0,81.0,114.0,0.0,114.0
2023-01-04 19:00:00,13.0,7.0,6.0,24.0,3.0,21.0,27.0,8.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,113.0,66.0,47.0,0.0,,61.0,0.0,61.0,70.0,0.0,70.0
2023-01-04 20:00:00,8.0,2.0,6.0,20.0,6.0,14.0,24.0,10.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,61.0,36.0,25.0,0.0,,52.0,0.0,52.0,65.0,0.0,65.0
2023-01-04 21:00:00,1.0,0.0,1.0,8.0,3.0,5.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,57.0,35.0,22.0,0.0,,42.0,2.0,40.0,61.0,2.0,59.0
2023-01-04 22:00:00,3.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,49.0,32.0,17.0,0.0,,28.0,0.0,28.0,29.0,0.0,29.0
2023-01-04 23:00:00,1.0,0.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,14.0,6.0,0.0,,7.0,0.0,7.0,22.0,0.0,22.0
2023-01-05 00:00:00,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,,1.0,0.0,1.0,11.0,0.0,11.0
2023-01-05 01:00:00,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0
2023-01-05 02:00:00,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,7.0,0.0,7.0
